journey_key,customer_key,product_key,date_key,stage,action,duration,visit_count,duration_bucket
2164,29,3,216,Checkout,Purchase,174.0,1,Long
2165,45,4,1047,ProductPage,View,35.0,1,Medium
2166,99,14,206,ProductPage,View,246.0,1,Long
2167,29,6,860,ProductPage,View,123.0,1,Long
2168,84,11,48,Homepage,View,22.0,1,Short
2169,5,19,409,Homepage,View,135.0,1,Long
2170,67,10,648,Checkout,Drop-off,,1,Long
2171,73,7,154,Checkout,Drop-off,,1,Long
2172,61,8,732,Homepage,Click,139.0,1,Long
2173,98,2,45,ProductPage,Click,298.0,1,Long
2174,95,3,608,Checkout,Purchase,63.0,1,Medium
2175,12,10,484,Homepage,Click,280.0,1,Long
2176,63,7,976,ProductPage,Click,134.0,1,Long
2177,77,19,768,ProductPage,Click,183.0,1,Long
2178,34,5,265,ProductPage,Click,41.0,1,Medium
2179,63,6,671,Checkout,Purchase,122.0,1,Long
2180,72,14,352,Homepage,Click,106.0,1,Medium
2181,59,17,665,Checkout,Purchase,145.0,1,Long
2182,72,9,203,Homepage,View,19.0,1,Short
2183,54,18,681,Homepage,Click,294.0,1,Long
2184,34,7,184,ProductPage,Click,275.0,1,Long
2185,39,12,107,ProductPage,Click,57.0,1,Medium
2186,57,20,368,ProductPage,Click,224.0,1,Long
2187,1,9,693,Checkout,Purchase,10.0,1,Short
2188,95,2,188,ProductPage,View,237.0,1,Long
2189,49,20,768,ProductPage,View,130.0,1,Long
2190,33,16,892,Homepage,Click,233.0,1,Long
2191,7,8,754,ProductPage,Click,289.0,1,Long
2192,93,17,569,Homepage,Click,48.0,1,Medium
2193,19,20,726,Homepage,Click,162.0,1,Long
2194,33,14,186,Checkout,Purchase,217.0,1,Long
2195,75,10,786,ProductPage,View,258.0,1,Long
2196,46,12,873,ProductPage,View,150.0,1,Long
2197,58,2,481,ProductPage,View,23.0,1,Short
2198,34,16,275,ProductPage,View,187.0,1,Long
2199,7,15,62,Homepage,View,122.0,1,Long
2200,93,16,525,Checkout,Drop-off,,1,Long
2201,84,6,953,ProductPage,View,45.0,1,Medium
2202,5,3,647,Homepage,Click,121.0,1,Long
2203,6,11,631,ProductPage,Click,136.0,1,Long
2204,81,3,49,ProductPage,Click,234.0,1,Long
2205,100,9,632,Homepage,Click,20.0,1,Short
2206,10,1,831,Homepage,Click,16.0,1,Short
2207,11,14,838,Homepage,Click,52.0,1,Medium
2208,60,1,917,ProductPage,Click,281.0,1,Long
2209,97,4,871,Checkout,Purchase,23.0,1,Short
2210,89,17,731,Checkout,Drop-off,,1,Long
2211,67,7,858,Homepage,View,34.0,1,Medium
2212,49,17,776,Homepage,View,152.0,1,Long
2213,84,14,241,Checkout,Drop-off,,1,Long
2214,92,14,624,ProductPage,View,258.0,1,Long
2215,49,19,76,Checkout,Drop-off,,1,Long
2216,51,16,979,ProductPage,View,249.0,1,Long
2217,28,20,567,Homepage,View,28.0,1,Short
2218,51,3,1110,Homepage,Click,115.0,1,Medium
2219,14,20,398,Homepage,Click,145.0,1,Long
2220,99,3,574,ProductPage,Click,281.0,1,Long
2221,41,12,220,Homepage,View,292.0,1,Long
2222,84,3,170,Homepage,Click,222.0,1,Long
2223,61,20,346,ProductPage,Click,159.0,1,Long
2224,88,4,183,Checkout,Purchase,89.0,1,Medium
2225,44,10,333,ProductPage,View,107.0,1,Medium
2226,4,9,476,Homepage,View,259.0,1,Long
2227,35,13,973,Checkout,Drop-off,,1,Long
2228,92,14,261,Homepage,Click,193.0,1,Long
2229,7,8,193,ProductPage,Click,181.0,1,Long
2230,74,3,42,Checkout,Purchase,219.0,1,Long
2231,70,2,102,Homepage,View,20.0,1,Short
2232,35,16,200,Homepage,View,89.0,1,Medium
2233,95,6,403,Homepage,Click,266.0,1,Long
2234,31,3,946,Checkout,Purchase,107.0,1,Medium
2235,13,8,165,Checkout,Drop-off,,1,Long
2236,41,16,1116,ProductPage,View,171.0,1,Long
2237,72,4,153,Homepage,View,52.0,1,Medium
2238,22,19,715,Homepage,View,268.0,1,Long
2239,83,18,851,Homepage,Click,134.0,1,Long
2240,19,6,922,ProductPage,Click,107.0,1,Medium
2241,84,1,408,ProductPage,Click,15.0,1,Short
2242,54,6,718,Homepage,View,234.0,1,Long
2243,25,4,841,ProductPage,View,141.0,1,Long
2244,22,3,899,ProductPage,View,139.0,1,Long
2245,33,17,809,Homepage,View,247.0,1,Long
2246,11,15,186,ProductPage,View,114.0,1,Medium
2247,38,18,877,Checkout,Drop-off,,1,Long
2248,36,20,533,ProductPage,View,152.0,1,Long
2249,61,2,964,ProductPage,View,131.0,1,Long
2250,25,9,911,ProductPage,View,122.0,1,Long
2251,42,14,981,ProductPage,View,231.0,1,Long
2252,3,7,43,Homepage,View,64.0,1,Medium
2253,57,15,177,ProductPage,View,274.0,1,Long
2254,74,1,1002,Homepage,Click,151.0,1,Long
2255,13,12,1028,Homepage,View,281.0,1,Long
2256,3,13,1111,Homepage,View,284.0,1,Long
2257,37,12,1076,ProductPage,View,87.0,1,Medium
2258,77,9,244,Homepage,View,221.0,1,Long
2259,73,15,1120,ProductPage,View,133.0,1,Long
2260,17,18,1122,Homepage,Click,92.0,1,Medium
2261,93,13,164,ProductPage,Click,74.0,1,Medium
2262,83,9,1013,Checkout,Purchase,117.0,1,Medium
2263,38,1,508,ProductPage,View,67.0,1,Medium
2264,73,5,865,Homepage,View,249.0,1,Long
2265,1,11,641,Homepage,View,15.0,1,Short
2266,97,11,1001,Homepage,Click,227.0,1,Long
2267,29,18,128,Homepage,Click,194.0,1,Long
2268,83,16,389,Homepage,Click,284.0,1,Long
2269,59,11,754,Checkout,Drop-off,,1,Long
2270,89,3,337,ProductPage,View,222.0,1,Long
2271,1,7,1022,Checkout,Drop-off,,1,Long
2272,57,6,263,Checkout,Drop-off,,1,Long
2273,65,18,118,ProductPage,View,70.0,1,Medium
2274,27,1,652,Checkout,Drop-off,,1,Long
2275,28,1,951,ProductPage,View,21.0,1,Short
2276,10,19,1073,Homepage,View,12.0,1,Short
2277,45,5,957,Checkout,Drop-off,,1,Long
2278,81,9,570,Homepage,Click,270.0,1,Long
2279,33,2,1010,ProductPage,Click,149.0,1,Long
2280,90,16,138,Homepage,Click,183.0,1,Long
2281,93,4,508,ProductPage,Click,172.0,1,Long
2282,69,2,36,Homepage,View,55.0,1,Medium
2283,65,15,267,ProductPage,View,254.0,1,Long
2284,58,3,194,ProductPage,View,292.0,1,Long
2285,45,7,600,ProductPage,View,276.0,1,Long
2286,8,19,355,Homepage,View,63.0,1,Medium
2287,87,3,80,Homepage,View,120.0,1,Medium
2288,29,4,239,Homepage,Click,141.0,1,Long
2289,91,12,228,ProductPage,Click,252.0,1,Long
2290,97,15,405,Homepage,View,53.0,1,Medium
2291,93,19,459,ProductPage,View,266.0,1,Long
2292,19,2,938,ProductPage,View,216.0,1,Long
2293,73,5,575,Checkout,Drop-off,,1,Long
2294,66,7,919,ProductPage,View,134.0,1,Long
2295,67,9,947,Homepage,View,239.0,1,Long
2296,44,9,53,ProductPage,View,143.0,1,Long
2297,70,15,383,Homepage,View,203.0,1,Long
2298,85,2,727,Homepage,View,179.0,1,Long
2299,45,2,216,ProductPage,View,188.0,1,Long
2300,45,12,437,ProductPage,View,298.0,1,Long
2301,24,1,1041,Homepage,View,285.0,1,Long
2302,36,2,871,Checkout,Drop-off,,1,Long
2303,58,3,1013,Homepage,View,155.0,1,Long
2304,79,16,544,ProductPage,View,13.0,1,Short
2305,95,9,1011,ProductPage,View,58.0,1,Medium
2306,37,18,52,Checkout,Drop-off,,1,Long
2307,5,11,210,ProductPage,View,104.0,1,Medium
2308,34,8,228,Homepage,Click,121.0,1,Long
2309,21,7,994,ProductPage,Click,30.0,1,Medium
2310,31,3,297,ProductPage,Click,133.0,1,Long
2311,75,8,285,Checkout,Purchase,34.0,1,Medium
2312,84,17,922,ProductPage,View,279.0,1,Long
2313,8,16,230,ProductPage,View,160.0,1,Long
2314,29,10,514,ProductPage,View,24.0,1,Short
2315,68,7,617,ProductPage,View,70.0,1,Medium
2316,62,13,664,Homepage,View,207.0,1,Long
2317,38,8,433,ProductPage,View,138.0,1,Long
2318,85,13,739,ProductPage,View,108.0,1,Medium
2319,20,5,395,ProductPage,View,68.0,1,Medium
2320,65,18,132,Homepage,Click,176.0,1,Long
2321,46,9,537,ProductPage,Click,213.0,1,Long
2322,84,13,711,Homepage,Click,145.0,1,Long
2323,91,3,96,Homepage,View,51.0,1,Medium
2324,21,12,861,Homepage,Click,104.0,1,Medium
2325,96,11,252,Checkout,Purchase,221.0,1,Long
2326,80,10,916,ProductPage,View,113.0,1,Medium
2327,21,1,342,Homepage,View,228.0,1,Long
2328,85,17,758,ProductPage,View,283.0,1,Long
2329,17,16,779,Homepage,Click,63.0,1,Medium
2330,64,6,813,ProductPage,Click,251.0,1,Long
2331,30,10,958,Homepage,Click,206.0,1,Long
2332,40,8,85,Checkout,Purchase,292.0,1,Long
2333,67,6,692,ProductPage,View,193.0,1,Long
2334,30,12,942,ProductPage,View,94.0,1,Medium
2335,49,5,882,ProductPage,View,18.0,1,Short
2336,89,8,814,ProductPage,View,33.0,1,Medium
2337,88,13,742,ProductPage,View,194.0,1,Long
2338,80,8,934,Homepage,View,205.0,1,Long
2339,39,2,247,Homepage,View,272.0,1,Long
2340,43,16,615,Checkout,Drop-off,,1,Long
2341,17,8,924,ProductPage,View,76.0,1,Medium
2342,90,10,481,Checkout,Drop-off,,1,Long
2343,34,14,490,ProductPage,View,100.0,1,Medium
2344,45,5,955,Checkout,Drop-off,,1,Long
2345,10,12,933,Homepage,View,278.0,1,Long
2346,100,7,459,Checkout,Drop-off,,1,Long
2347,92,14,176,ProductPage,View,158.0,1,Long
2348,7,6,498,Checkout,Drop-off,,1,Long
2349,88,20,682,ProductPage,View,47.0,1,Medium
2350,100,2,80,ProductPage,View,286.0,1,Long
2351,83,9,1117,Homepage,View,85.0,1,Medium
2352,33,18,196,ProductPage,View,58.0,1,Medium
2353,41,14,545,Homepage,View,144.0,1,Long
2354,70,5,45,Homepage,Click,276.0,1,Long
2355,17,10,649,Checkout,Purchase,26.0,1,Short
2356,47,8,811,Homepage,View,285.0,1,Long
2357,82,5,812,ProductPage,View,236.0,1,Long
2358,96,19,636,Homepage,View,123.0,1,Long
2359,49,1,991,Checkout,Drop-off,,1,Long
2360,82,4,300,ProductPage,View,204.0,1,Long
2361,71,20,110,Homepage,View,158.0,1,Long
2362,25,12,350,Checkout,Drop-off,,1,Long
2363,83,16,376,ProductPage,View,172.0,1,Long
2364,37,18,929,Checkout,Drop-off,,1,Long
2365,63,2,786,ProductPage,View,56.0,1,Medium
2366,69,7,1038,Homepage,View,116.0,1,Medium
2367,59,12,504,Homepage,Click,100.0,1,Medium
2368,79,18,1019,Homepage,View,140.0,1,Long
2369,94,2,716,Homepage,Click,181.0,1,Long
2370,17,1,407,Homepage,Click,70.0,1,Medium
2371,65,15,157,Checkout,Purchase,67.0,1,Medium
2372,98,19,939,Homepage,View,213.0,1,Long
2373,80,4,233,Homepage,View,93.0,1,Medium
2374,8,17,1017,Homepage,View,293.0,1,Long
2375,29,13,855,Homepage,View,188.0,1,Long
2376,24,8,988,Homepage,Click,20.0,1,Short
2377,66,20,210,Checkout,Purchase,21.0,1,Short
2378,77,14,631,Checkout,Drop-off,,1,Long
2379,42,10,850,Homepage,Click,25.0,1,Short
2380,12,9,42,Checkout,Purchase,123.0,1,Long
2381,4,19,71,Homepage,View,273.0,1,Long
2382,82,3,88,ProductPage,View,131.0,1,Long
2383,22,2,280,Homepage,Click,195.0,1,Long
2384,11,7,39,ProductPage,Click,17.0,1,Short
2385,76,15,1025,Checkout,Purchase,254.0,1,Long
2386,94,10,657,Homepage,View,279.0,1,Long
2387,22,2,552,ProductPage,View,92.0,1,Medium
2388,54,4,702,Homepage,View,58.0,1,Medium
2389,88,16,186,Homepage,Click,95.0,1,Medium
2390,45,1,670,Checkout,Purchase,91.0,1,Medium
2391,11,15,600,Checkout,Drop-off,,1,Long
2392,58,2,346,ProductPage,View,140.0,1,Long
2393,52,20,306,Homepage,Click,163.0,1,Long
2394,87,5,1035,ProductPage,Click,273.0,1,Long
2395,74,9,315,ProductPage,Click,245.0,1,Long
2396,59,13,984,ProductPage,Click,89.0,1,Medium
2397,72,9,1074,ProductPage,Click,197.0,1,Long
2398,97,5,733,Homepage,Click,66.0,1,Medium
2399,2,17,476,Checkout,Purchase,197.0,1,Long
2400,85,18,513,ProductPage,View,135.0,1,Long
2401,15,4,214,Homepage,Click,86.0,1,Medium
2402,70,2,220,ProductPage,Click,222.0,1,Long
2403,63,14,252,ProductPage,Click,274.0,1,Long
2404,47,19,374,Checkout,Purchase,55.0,1,Medium
2405,78,11,269,ProductPage,View,287.0,1,Long
2406,69,11,418,ProductPage,View,172.0,1,Long
2407,23,12,795,Checkout,Drop-off,,1,Long
2408,46,8,266,ProductPage,View,186.0,1,Long
2409,39,18,931,Homepage,Click,141.0,1,Long
2410,43,4,1041,ProductPage,Click,224.0,1,Long
2411,23,1,542,Checkout,Purchase,44.0,1,Medium
2412,88,12,780,ProductPage,View,108.0,1,Medium
2413,30,14,153,ProductPage,View,73.0,1,Medium
2414,75,12,643,Homepage,Click,159.0,1,Long
2415,83,16,621,ProductPage,Click,193.0,1,Long
2416,29,20,93,ProductPage,Click,163.0,1,Long
2417,42,12,380,Checkout,Purchase,171.0,1,Long
2418,92,6,1062,Homepage,View,238.0,1,Long
2419,58,14,76,ProductPage,View,63.0,1,Medium
2420,69,1,1104,ProductPage,View,166.0,1,Long
2421,62,5,448,Homepage,View,178.0,1,Long
2422,15,2,364,ProductPage,View,185.0,1,Long
2423,97,8,1050,Checkout,Drop-off,,1,Long
2424,81,17,351,ProductPage,View,76.0,1,Medium
2425,45,11,682,ProductPage,View,187.0,1,Long
2426,71,19,528,ProductPage,View,192.0,1,Long
2427,57,1,390,Homepage,Click,155.0,1,Long
2428,87,9,232,Checkout,Purchase,150.0,1,Long
2429,32,19,446,ProductPage,View,251.0,1,Long
2430,41,1,274,Homepage,View,251.0,1,Long
2431,52,2,890,Homepage,View,12.0,1,Short
2432,76,20,485,Homepage,Click,160.0,1,Long
2433,90,8,426,ProductPage,Click,256.0,1,Long
2434,77,16,182,Homepage,Click,152.0,1,Long
2435,71,3,818,ProductPage,Click,101.0,1,Medium
2436,19,16,254,Homepage,View,275.0,1,Long
2437,9,12,148,Checkout,Drop-off,,1,Long
2438,41,5,254,Checkout,Drop-off,,1,Long
2439,6,10,769,Checkout,Drop-off,,1,Long
2440,69,8,891,Homepage,View,107.0,1,Medium
2441,43,20,812,Checkout,Drop-off,,1,Long
2442,100,15,1011,ProductPage,View,248.0,1,Long
2443,82,2,295,Homepage,View,125.0,1,Long
2444,21,15,533,ProductPage,View,134.0,1,Long
2445,84,9,907,ProductPage,View,99.0,1,Medium
2446,21,1,717,ProductPage,View,22.0,1,Short
2447,29,5,1089,Homepage,View,264.0,1,Long
2448,4,7,327,Homepage,View,24.0,1,Short
2449,64,12,658,Homepage,View,239.0,1,Long
2450,98,4,232,Checkout,Drop-off,,1,Long
2451,99,13,591,ProductPage,View,73.0,1,Medium
2452,42,7,516,ProductPage,View,292.0,1,Long
2453,64,11,911,Homepage,View,32.0,1,Medium
2454,51,16,898,Homepage,Click,48.0,1,Medium
2455,33,9,839,ProductPage,Click,144.0,1,Long
2456,69,15,842,Homepage,View,217.0,1,Long
2457,31,5,774,ProductPage,View,38.0,1,Medium
2458,25,12,339,ProductPage,View,112.0,1,Medium
2459,42,15,110,Homepage,View,188.0,1,Long
2460,42,8,237,ProductPage,View,111.0,1,Medium
2461,82,9,478,ProductPage,View,74.0,1,Medium
2462,57,8,965,Checkout,Drop-off,,1,Long
2463,70,8,215,ProductPage,View,282.0,1,Long
2464,45,12,928,Homepage,View,140.0,1,Long
2465,65,19,575,ProductPage,View,49.0,1,Medium
2466,24,17,254,ProductPage,View,132.0,1,Long
2467,3,1,457,Homepage,View,205.0,1,Long
2468,83,7,486,Checkout,Drop-off,,1,Long
2469,25,18,1096,ProductPage,View,93.0,1,Medium
2470,93,1,1090,ProductPage,View,278.0,1,Long
2471,46,7,444,Homepage,View,199.0,1,Long
2472,61,20,114,Homepage,Click,108.0,1,Medium
2473,1,10,74,Checkout,Purchase,271.0,1,Long
2474,36,9,888,Checkout,Drop-off,,1,Long
2475,95,4,984,ProductPage,View,91.0,1,Medium
2476,20,10,736,Homepage,View,25.0,1,Short
2477,43,1,279,Homepage,View,280.0,1,Long
2478,78,15,252,Homepage,Click,269.0,1,Long
2479,23,16,707,ProductPage,Click,145.0,1,Long
2480,76,13,385,Checkout,Purchase,139.0,1,Long
2481,51,18,1085,ProductPage,View,238.0,1,Long
2482,12,1,800,Homepage,View,280.0,1,Long
2483,49,11,72,ProductPage,View,287.0,1,Long
2484,42,9,305,Checkout,Drop-off,,1,Long
2485,4,2,250,Checkout,Drop-off,,1,Long
2486,99,5,76,Homepage,Click,178.0,1,Long
2487,82,5,147,Checkout,Purchase,294.0,1,Long
2488,31,11,913,ProductPage,View,232.0,1,Long
2489,55,13,590,ProductPage,View,29.0,1,Short
2490,1,6,81,ProductPage,View,196.0,1,Long
2491,51,14,565,ProductPage,View,211.0,1,Long
2492,41,4,707,ProductPage,View,240.0,1,Long
2493,68,6,768,ProductPage,View,291.0,1,Long
2494,19,20,654,Homepage,View,57.0,1,Medium
2495,62,6,208,Homepage,View,265.0,1,Long
2496,45,1,460,Checkout,Drop-off,,1,Long
2497,40,1,425,ProductPage,View,21.0,1,Short
2498,86,7,292,ProductPage,View,264.0,1,Long
2499,40,1,594,ProductPage,View,176.0,1,Long
2500,22,9,107,ProductPage,View,17.0,1,Short
2501,79,3,257,ProductPage,View,146.0,1,Long
2502,6,4,424,Homepage,View,121.0,1,Long
2503,85,8,221,Checkout,Drop-off,,1,Long
2504,90,2,737,Homepage,Click,252.0,1,Long
2505,52,6,283,Checkout,Purchase,112.0,1,Medium
2506,100,19,600,Checkout,Drop-off,,1,Long
2507,86,1,901,Homepage,View,153.0,1,Long
2508,96,16,851,Checkout,Drop-off,,1,Long
2509,91,11,717,ProductPage,View,95.0,1,Medium
2510,34,4,441,ProductPage,View,79.0,1,Medium
2511,5,19,273,Homepage,View,207.0,1,Long
2512,59,8,362,Homepage,View,96.0,1,Medium
2513,95,18,523,Homepage,Click,267.0,1,Long
2514,94,9,506,Homepage,View,194.0,1,Long
2515,98,20,241,ProductPage,View,36.0,1,Medium
2516,56,9,48,Checkout,Drop-off,,1,Long
2517,83,13,1050,ProductPage,View,157.0,1,Long
2518,20,9,610,Checkout,Drop-off,,1,Long
2519,8,13,539,ProductPage,View,216.0,1,Long
2520,64,10,204,Homepage,View,27.0,1,Short
2521,62,15,815,ProductPage,View,117.0,1,Medium
2522,35,11,360,ProductPage,View,131.0,1,Long
2523,31,2,545,Homepage,Click,26.0,1,Short
2524,52,13,439,Homepage,View,241.0,1,Long
2525,92,2,896,Homepage,View,144.0,1,Long
2526,44,8,629,Homepage,View,233.0,1,Long
2527,92,4,499,Checkout,Drop-off,,1,Long
2528,70,3,607,ProductPage,View,25.0,1,Short
2529,15,1,432,Checkout,Drop-off,,1,Long
2530,88,18,183,Homepage,View,39.0,1,Medium
2531,31,5,267,Checkout,Drop-off,,1,Long
2532,50,6,68,Homepage,Click,153.0,1,Long
2533,16,2,1056,Homepage,Click,79.0,1,Medium
2534,45,7,622,ProductPage,Click,120.0,1,Medium
2535,28,4,416,Homepage,View,295.0,1,Long
2536,3,12,427,Homepage,View,270.0,1,Long
2537,31,13,935,Homepage,Click,118.0,1,Medium
2538,62,17,837,Homepage,Click,226.0,1,Long
2539,86,2,525,Checkout,Purchase,197.0,1,Long
2540,57,14,817,Checkout,Drop-off,,1,Long
2541,92,15,321,ProductPage,View,136.0,1,Long
2542,41,2,144,Homepage,Click,289.0,1,Long
2543,10,7,806,ProductPage,Click,215.0,1,Long
2544,40,16,563,Homepage,Click,127.0,1,Long
2545,43,17,864,ProductPage,Drop-off,,1,Long
2546,52,14,57,Homepage,Click,243.0,1,Long
2547,1,20,406,ProductPage,Click,70.0,1,Medium
2548,91,5,253,Checkout,Purchase,131.0,1,Long
2549,82,14,726,Homepage,Click,215.0,1,Long
2550,10,20,607,ProductPage,Click,142.0,1,Long
2551,32,14,829,Checkout,Purchase,133.0,1,Long
2552,75,8,1081,Homepage,Click,197.0,1,Long
2553,14,4,569,ProductPage,Click,214.0,1,Long
2554,87,9,158,Checkout,Purchase,224.0,1,Long
2555,13,16,1041,ProductPage,View,297.0,1,Long
2556,1,15,563,ProductPage,View,125.0,1,Long
2557,76,13,562,Homepage,View,136.0,1,Long
2558,35,9,210,Homepage,View,78.0,1,Medium
2559,13,9,70,Checkout,Drop-off,,1,Long
2560,2,3,1060,Checkout,Drop-off,,1,Long
2561,59,20,355,Homepage,View,60.0,1,Medium
2562,88,14,813,Homepage,Click,134.0,1,Long
2563,66,10,1102,Homepage,View,30.0,1,Medium
2564,43,10,826,Homepage,View,128.0,1,Long
2565,30,16,769,Homepage,View,185.0,1,Long
2566,34,2,931,Homepage,View,291.0,1,Long
2567,84,6,189,ProductPage,View,249.0,1,Long
2568,22,3,583,Homepage,Click,142.0,1,Long
2569,9,4,747,ProductPage,Click,98.0,1,Medium
2570,47,2,473,ProductPage,Click,226.0,1,Long
2571,10,19,412,ProductPage,Click,33.0,1,Medium
2572,41,15,810,ProductPage,Click,191.0,1,Long
2573,28,15,984,Homepage,View,57.0,1,Medium
2574,29,5,687,Checkout,Drop-off,,1,Long
2575,3,15,228,ProductPage,View,229.0,1,Long
2576,40,4,269,Homepage,View,137.0,1,Long
2577,84,20,509,Checkout,Drop-off,,1,Long
2578,78,7,186,Homepage,Click,110.0,1,Medium
2579,69,14,377,ProductPage,Click,224.0,1,Long
2580,32,7,156,Homepage,View,118.0,1,Medium
2581,82,16,969,Homepage,View,194.0,1,Long
2582,79,19,378,ProductPage,View,216.0,1,Long
2583,59,18,1065,Homepage,Click,92.0,1,Medium
2584,98,20,952,Homepage,View,293.0,1,Long
2585,12,5,682,ProductPage,View,272.0,1,Long
2586,24,3,962,Checkout,Drop-off,,1,Long
2587,89,19,187,Checkout,Drop-off,,1,Long
2588,63,5,803,Homepage,View,85.0,1,Medium
2589,54,19,84,Checkout,Drop-off,,1,Long
2590,48,17,144,Homepage,Click,176.0,1,Long
2591,17,12,600,Homepage,View,20.0,1,Short
2592,8,12,316,ProductPage,View,15.0,1,Short
2593,13,16,38,ProductPage,View,184.0,1,Long
2594,57,11,698,ProductPage,View,213.0,1,Long
2595,27,16,1054,Homepage,Click,20.0,1,Short
2596,3,17,581,Homepage,View,261.0,1,Long
2597,7,6,579,ProductPage,View,273.0,1,Long
2598,48,20,804,ProductPage,View,158.0,1,Long
2599,69,11,1091,Checkout,Drop-off,,1,Long
2600,78,2,801,Checkout,Drop-off,,1,Long
2601,44,6,1117,Checkout,Drop-off,,1,Long
2602,76,14,1027,ProductPage,View,294.0,1,Long
2603,4,2,778,Homepage,View,254.0,1,Long
2604,66,12,408,Homepage,View,171.0,1,Long
2605,19,3,677,Homepage,View,217.0,1,Long
2606,9,18,911,ProductPage,View,137.0,1,Long
2607,29,11,433,Homepage,View,43.0,1,Medium
2608,60,15,1039,Homepage,Click,242.0,1,Long
2609,32,20,1053,Homepage,View,114.0,1,Medium
2610,19,20,1089,Homepage,View,121.0,1,Long
2611,81,19,458,Homepage,View,95.0,1,Medium
2612,38,15,617,Homepage,View,229.0,1,Long
2613,66,20,492,Checkout,Drop-off,,1,Long
2614,5,5,952,Homepage,Click,183.0,1,Long
2615,37,9,84,Checkout,Purchase,272.0,1,Long
2616,6,18,1116,Homepage,View,162.0,1,Long
2617,12,19,136,ProductPage,View,142.0,1,Long
2618,61,16,1067,ProductPage,View,266.0,1,Long
2619,88,11,1079,Checkout,Drop-off,,1,Long
2620,100,3,813,Checkout,Drop-off,,1,Long
2621,44,9,736,Homepage,Click,33.0,1,Medium
2622,36,7,341,Homepage,Click,294.0,1,Long
2623,13,15,149,Homepage,View,138.0,1,Long
2624,48,1,146,Homepage,View,167.0,1,Long
2625,59,9,564,Homepage,View,209.0,1,Long
2626,85,10,886,Homepage,View,266.0,1,Long
2627,92,12,542,Homepage,View,181.0,1,Long
2628,99,19,230,ProductPage,View,226.0,1,Long
2629,92,10,1086,Homepage,View,255.0,1,Long
2630,70,2,650,Homepage,View,193.0,1,Long
2631,7,1,93,Homepage,Click,30.0,1,Medium
2632,69,5,881,ProductPage,Click,96.0,1,Medium
2633,94,4,144,ProductPage,Click,56.0,1,Medium
2634,84,20,793,ProductPage,Click,251.0,1,Long
2635,11,14,912,Checkout,Purchase,184.0,1,Long
2636,91,12,518,ProductPage,View,101.0,1,Medium
2637,57,13,462,Checkout,Drop-off,,1,Long
2638,28,3,828,ProductPage,View,262.0,1,Long
2639,53,1,358,Homepage,View,23.0,1,Short
2640,76,17,855,Checkout,Drop-off,,1,Long
2641,85,18,746,ProductPage,View,61.0,1,Medium
2642,25,17,556,Checkout,Drop-off,,1,Long
2643,8,18,300,Homepage,View,110.0,1,Medium
2644,17,10,850,Checkout,Drop-off,,1,Long
2645,4,2,164,Homepage,View,270.0,1,Long
2646,18,8,714,Homepage,Click,223.0,1,Long
2647,30,2,1049,Homepage,Click,216.0,1,Long
2648,50,4,710,Homepage,View,261.0,1,Long
2649,82,19,620,Homepage,Click,177.0,1,Long
2650,47,3,608,ProductPage,Click,207.0,1,Long
2651,76,3,231,ProductPage,Click,191.0,1,Long
2652,21,6,807,ProductPage,Click,117.0,1,Medium
2653,86,2,190,ProductPage,Click,247.0,1,Long
2654,86,4,242,ProductPage,Click,146.0,1,Long
2655,84,4,313,Homepage,View,146.0,1,Long
2656,41,9,273,Checkout,Drop-off,,1,Long
2657,63,14,285,Homepage,View,116.0,1,Medium
2658,76,6,720,Homepage,View,87.0,1,Medium
2659,69,4,366,Checkout,Drop-off,,1,Long
2660,28,7,783,ProductPage,View,193.0,1,Long
2661,41,9,133,ProductPage,View,260.0,1,Long
2662,92,10,61,Homepage,View,47.0,1,Medium
2663,72,2,105,Checkout,Drop-off,,1,Long
2664,60,17,700,Homepage,Click,73.0,1,Medium
2665,70,6,492,ProductPage,Click,300.0,1,Long
2666,39,16,878,Homepage,View,48.0,1,Medium
2667,61,1,815,Homepage,View,294.0,1,Long
2668,91,9,1062,Checkout,Drop-off,,1,Long
2669,22,7,654,Homepage,Click,204.0,1,Long
2670,87,19,256,ProductPage,Click,54.0,1,Medium
2671,4,16,656,Checkout,Purchase,274.0,1,Long
2672,100,17,920,ProductPage,View,172.0,1,Long
2673,87,10,847,Homepage,Click,204.0,1,Long
2674,40,1,610,ProductPage,Click,219.0,1,Long
2675,83,12,359,Checkout,Purchase,136.0,1,Long
2676,35,14,420,ProductPage,View,269.0,1,Long
2677,26,2,229,Homepage,View,57.0,1,Medium
2678,60,5,41,Homepage,Click,222.0,1,Long
2679,85,5,483,Homepage,View,111.0,1,Medium
2680,41,2,435,Homepage,Click,74.0,1,Medium
2681,10,10,903,Checkout,Purchase,171.0,1,Long
2682,91,12,384,ProductPage,View,147.0,1,Long
2683,67,3,759,Homepage,Click,290.0,1,Long
2684,81,16,965,Homepage,View,215.0,1,Long
2685,20,20,842,Homepage,Click,46.0,1,Medium
2686,50,9,1091,ProductPage,Click,99.0,1,Medium
2687,47,1,1104,Homepage,Click,270.0,1,Long
2688,6,17,442,Homepage,Click,157.0,1,Long
2689,90,8,422,ProductPage,Click,77.0,1,Medium
2690,90,9,265,ProductPage,Click,23.0,1,Short
2691,79,13,446,ProductPage,Click,207.0,1,Long
2692,75,10,819,ProductPage,Click,65.0,1,Medium
