engagement_key,product_key,date_key,campaign_id,content_type,likes,views_clicks_combined,engagement_score,views,clicks
533,5,350,18,newsletter,33,1293-141,,1293,141
534,3,657,2,BLOG,21,931-158,,931,158
535,18,166,10,socialmedia,382,5497-2279,,5497,2279
536,10,286,8,Socialmedia,101,2999-328,,2999,328
537,15,861,7,Socialmedia,9,964-82,,964,82
538,3,1084,10,Newsletter,0,785-11,,785,11
539,18,607,18,Video,32,2276-204,,2276,204
540,17,927,2,video,8,1482-105,,1482,105
541,3,1070,2,video,0,727-26,,727,26
542,9,1008,8,Newsletter,0,539-13,,539,13
543,17,859,20,Newsletter,0,146-17,,146,17
544,14,243,9,blog,16,263-56,,263,56
545,14,531,15,SOCIALMEDIA,221,4882-924,,4882,924
546,7,932,7,NEWSLETTER,4,1346-83,,1346,83
547,3,969,5,Newsletter,0,1014-16,,1014,16
548,6,883,1,blog,3,994-67,,994,67
549,13,800,15,Blog,18,1835-158,,1835,158
550,10,968,10,Video,1,678-25,,678,25
551,12,268,18,Newsletter,150,3941-406,,3941,406
552,20,873,11,Newsletter,3,1529-56,,1529,56
553,19,750,19,Blog,16,1800-251,,1800,251
554,6,387,4,Socialmedia,329,3370-1112,,3370,1112
555,13,575,11,SOCIALMEDIA,21,3690-287,,3690,287
556,19,163,4,Socialmedia,236,6010-1097,,6010,1097
557,5,61,17,video,241,4281-706,,4281,706
558,13,936,11,video,3,831-66,,831,66
559,11,842,12,Video,1,409-15,,409,15
560,20,538,19,video,27,1062-235,,1062,235
561,1,225,3,socialmedia,166,1862-468,,1862,468
562,17,899,8,Video,1,259-14,,259,14
563,16,926,16,Video,1,1598-68,,1598,68
564,18,853,20,Newsletter,12,1436-117,,1436,117
565,16,60,13,video,680,7683-2806,,7683,2806
566,12,808,4,socialmedia,11,753-107,,753,107
567,6,148,15,video,154,4232-918,,4232,918
568,8,1115,6,newsletter,0,552-22,,552,22
569,8,660,10,Blog,10,442-66,,442,66
570,14,1066,19,Video,0,579-12,,579,12
571,1,388,8,Newsletter,77,3789-1005,,3789,1005
572,13,588,10,socialmedia,104,2774-463,,2774,463
573,11,1058,16,newsletter,0,357-5,,357,5
574,16,584,8,Socialmedia,13,658-70,,658,70
575,12,379,20,NEWSLETTER,316,6216-1777,,6216,1777
576,10,633,2,Video,19,1345-91,,1345,91
577,6,131,20,Socialmedia,329,3081-849,,3081,849
578,4,1001,12,Video,0,694-8,,694,8
579,12,401,2,socialmedia,22,2410-207,,2410,207
580,17,1014,20,Newsletter,0,648-19,,648,19
581,8,282,19,newsletter,192,2535-604,,2535,604
582,12,1018,8,SOCIALMEDIA,0,236-10,,236,10
583,16,151,20,video,187,6773-1129,,6773,1129
584,7,191,7,Socialmedia,790,8032-2851,,8032,2851
585,6,435,15,Socialmedia,111,4296-467,,4296,467
586,7,1093,11,newsletter,0,67-2,,67,2
587,16,822,18,blog,25,1729-233,,1729,233
588,19,434,8,NEWSLETTER,172,3073-667,,3073,667
589,17,514,8,Newsletter,33,1313-267,,1313,267
590,15,1111,7,Socialmedia,0,215-7,,215,7
591,3,705,1,newsletter,2,1299-75,,1299,75
592,6,138,19,Blog,167,5607-1433,,5607,1433
593,17,330,3,Socialmedia,441,6444-2254,,6444,2254
594,15,787,2,newsletter,22,2561-327,,2561,327
595,18,760,1,Video,4,1379-54,,1379,54
596,17,732,13,NEWSLETTER,90,3510-604,,3510,604
597,14,102,11,Video,211,4890-632,,4890,632
598,1,314,1,Blog,11,1443-138,,1443,138
599,5,322,20,newsletter,355,5516-1239,,5516,1239
600,9,115,17,SOCIALMEDIA,382,8786-1381,,8786,1381
601,4,854,6,BLOG,4,2133-154,,2133,154
602,14,207,7,blog,203,5457-639,,5457,639
603,14,1092,8,blog,0,336-3,,336,3
604,12,941,12,Newsletter,2,1166-40,,1166,40
605,13,242,15,socialmedia,171,5831-622,,5831,622
606,15,672,10,VIDEO,106,3381-576,,3381,576
607,2,387,12,SOCIALMEDIA,238,6591-825,,6591,825
608,6,241,16,socialmedia,62,3491-635,,3491,635
609,12,317,10,SOCIALMEDIA,89,7057-591,,7057,591
610,14,555,2,Video,30,1278-330,,1278,330
611,19,58,9,Newsletter,1938,9226-4223,,9226,4223
612,16,914,12,newsletter,3,1041-88,,1041,88
613,11,782,7,Blog,7,2874-113,,2874,113
614,2,316,11,Video,258,3290-1006,,3290,1006
615,14,1125,17,blog,0,220-9,,220,9
616,15,719,20,SOCIALMEDIA,5,549-29,,549,29
617,7,732,4,Newsletter,26,3555-502,,3555,502
618,20,1014,13,video,0,776-18,,776,18
619,3,894,16,Socialmedia,5,1120-118,,1120,118
620,19,530,2,VIDEO,64,4336-322,,4336,322
621,13,191,13,BLOG,588,5865-2367,,5865,2367
622,14,673,2,Newsletter,16,2044-105,,2044,105
623,13,911,14,Socialmedia,1,800-62,,800,62
624,14,632,6,Newsletter,7,317-44,,317,44
625,13,834,10,Newsletter,17,2169-135,,2169,135
626,5,539,3,VIDEO,275,4595-1068,,4595,1068
627,2,601,9,SOCIALMEDIA,109,3547-805,,3547,805
628,11,583,6,newsletter,21,931-122,,931,122
629,5,616,12,socialmedia,32,4513-243,,4513,243
630,1,747,9,Video,26,1993-198,,1993,198
631,18,83,17,Video,396,8207-923,,8207,923
632,18,450,1,newsletter,76,1360-256,,1360,256
633,5,89,11,blog,1069,7169-2337,,7169,2337
634,17,906,3,Blog,0,408-14,,408,14
635,14,1011,8,Video,0,248-9,,248,9
636,13,462,2,Socialmedia,216,5083-781,,5083,781
637,3,186,1,blog,48,1175-464,,1175,464
638,3,514,2,newsletter,42,4879-452,,4879,452
639,6,635,8,newsletter,17,743-161,,743,161
640,18,617,5,Newsletter,3,375-53,,375,53
641,13,646,11,Blog,23,2922-267,,2922,267
642,17,787,1,Newsletter,1,140-12,,140,12
643,7,330,4,Socialmedia,257,3996-969,,3996,969
644,1,451,8,video,29,1698-188,,1698,188
645,20,355,6,Socialmedia,11,157-42,,157,42
646,15,524,17,Blog,44,1039-224,,1039,224
647,19,464,19,Blog,118,4206-783,,4206,783
648,14,82,18,Blog,505,5831-2028,,5831,2028
649,17,254,13,blog,98,1618-608,,1618,608
650,9,183,8,video,483,7396-2102,,7396,2102
651,11,267,4,SOCIALMEDIA,223,7744-1134,,7744,1134
652,4,211,6,VIDEO,91,984-281,,984,281
653,9,171,3,Video,422,8533-1197,,8533,1197
654,4,394,12,Blog,326,3855-976,,3855,976
655,7,574,14,Newsletter,27,3722-552,,3722,552
656,3,745,19,socialmedia,29,2221-168,,2221,168
657,1,670,2,Blog,62,4169-703,,4169,703
658,3,299,18,video,586,7079-1943,,7079,1943
659,11,523,15,Video,24,2104-131,,2104,131
660,14,1011,6,BLOG,0,608-8,,608,8
661,16,683,13,VIDEO,14,2151-241,,2151,241
662,9,871,3,NEWSLETTER,7,675-68,,675,68
663,7,1039,20,Blog,0,925-39,,925,39
664,18,496,15,NEWSLETTER,6,1005-104,,1005,104
665,12,381,13,Socialmedia,260,6304-1513,,6304,1513
666,20,762,2,socialmedia,9,3062-162,,3062,162
667,20,807,10,blog,1,1090-35,,1090,35
668,12,366,16,BLOG,223,6293-1990,,6293,1990
669,2,279,11,Video,12,727-104,,727,104
670,6,384,15,Socialmedia,504,5528-1548,,5528,1548
671,5,603,2,Newsletter,53,1669-263,,1669,263
672,9,84,20,Socialmedia,685,7705-2908,,7705,2908
673,2,788,18,Video,6,1301-125,,1301,125
674,10,42,15,SOCIALMEDIA,774,5429-2104,,5429,2104
675,2,201,4,SOCIALMEDIA,353,7826-1547,,7826,1547
676,8,954,19,Socialmedia,0,54-1,,54,1
677,16,217,18,Video,200,6793-1772,,6793,1772
678,1,905,9,newsletter,1,483-19,,483,19
679,18,1083,18,newsletter,0,225-4,,225,4
680,12,579,19,socialmedia,27,1897-125,,1897,125
681,12,683,5,Video,69,2683-527,,2683,527
682,14,785,3,video,8,1294-58,,1294,58
683,9,552,18,SOCIALMEDIA,59,3263-661,,3263,661
684,5,726,4,Socialmedia,12,1772-207,,1772,207
685,16,286,4,NEWSLETTER,66,1017-290,,1017,290
686,18,1083,15,Newsletter,0,669-13,,669,13
687,7,1043,4,Video,0,179-6,,179,6
688,11,339,13,newsletter,74,1178-248,,1178,248
689,7,1064,17,video,0,808-12,,808,12
690,9,954,18,BLOG,4,1491-61,,1491,61
691,9,59,18,blog,694,5123-2062,,5123,2062
692,9,515,15,VIDEO,61,1514-294,,1514,294
693,7,497,20,Socialmedia,108,3491-555,,3491,555
694,11,432,19,newsletter,11,444-119,,444,119
695,12,868,9,newsletter,5,1662-100,,1662,100
696,11,34,4,video,143,4053-1261,,4053,1261
697,1,127,12,Blog,270,5787-2258,,5787,2258
698,6,925,6,Socialmedia,0,127-3,,127,3
699,3,459,11,Blog,224,3671-859,,3671,859
700,6,184,11,Video,62,1404-287,,1404,287
701,3,922,11,Blog,0,234-7,,234,7
702,16,190,11,Blog,170,3505-796,,3505,796
703,4,1108,15,Socialmedia,0,598-10,,598,10
704,10,264,1,newsletter,52,3878-442,,3878,442
705,3,489,4,Newsletter,83,4873-539,,4873,539
706,11,42,13,BLOG,308,8960-2078,,8960,2078
707,15,699,5,NEWSLETTER,3,1463-71,,1463,71
708,16,979,2,blog,0,170-5,,170,5
709,5,1014,2,Video,0,317-14,,317,14
710,20,301,2,socialmedia,70,4104-632,,4104,632
711,20,348,14,VIDEO,15,829-197,,829,197
712,9,1115,16,blog,0,411-6,,411,6
713,18,643,19,NEWSLETTER,57,2706-430,,2706,430
714,11,608,1,blog,11,2676-129,,2676,129
715,11,567,15,Newsletter,27,3476-294,,3476,294
716,12,619,19,video,117,4392-891,,4392,891
717,14,1085,11,Socialmedia,0,639-27,,639,27
718,8,576,7,SOCIALMEDIA,96,4521-931,,4521,931
719,16,169,13,Blog,846,7338-2960,,7338,2960
720,5,871,11,newsletter,4,1372-58,,1372,58
721,7,502,5,newsletter,99,5297-398,,5297,398
722,11,341,1,socialmedia,62,2655-279,,2655,279
723,20,1081,10,SOCIALMEDIA,0,77-1,,77,1
724,14,832,15,blog,5,1456-118,,1456,118
725,10,653,16,video,10,1615-164,,1615,164
726,19,572,3,video,39,1788-247,,1788,247
727,13,684,19,Socialmedia,57,1874-360,,1874,360
728,7,856,15,video,10,2189-182,,2189,182
729,6,487,17,blog,202,4412-884,,4412,884
730,4,846,12,SOCIALMEDIA,32,2149-267,,2149,267
731,2,708,19,VIDEO,13,489-79,,489,79
732,3,1059,7,video,0,439-7,,439,7
733,3,804,16,BLOG,0,192-16,,192,16
734,5,181,19,blog,277,8104-1780,,8104,1780
735,17,635,6,Blog,128,3440-756,,3440,756
736,11,982,5,Blog,1,1060-41,,1060,41
737,8,158,20,Newsletter,277,3576-1116,,3576,1116
738,10,524,15,SOCIALMEDIA,28,1022-108,,1022,108
739,1,87,12,Socialmedia,476,3533-1370,,3533,1370
740,14,1091,1,video,0,33-0,,33,0
741,18,1035,10,video,0,960-13,,960,13
742,11,318,19,blog,66,799-221,,799,221
743,15,767,16,Newsletter,26,2680-399,,2680,399
744,1,355,1,SOCIALMEDIA,297,6450-1074,,6450,1074
745,1,617,12,newsletter,52,4408-496,,4408,496
746,5,443,1,Newsletter,65,1352-350,,1352,350
747,7,580,9,NEWSLETTER,31,4241-509,,4241,509
748,8,494,6,blog,42,3383-574,,3383,574
749,14,74,16,newsletter,14,424-46,,424,46
750,9,782,17,BLOG,19,2129-223,,2129,223
751,1,821,16,socialmedia,6,2069-102,,2069,102
752,3,809,17,blog,1,253-25,,253,25
753,14,1045,19,Newsletter,0,510-11,,510,11
754,1,457,13,video,249,5309-1185,,5309,1185
755,6,614,15,blog,30,2862-167,,2862,167
756,1,672,4,Video,6,819-53,,819,53
757,3,450,6,video,28,1101-146,,1101,146
758,3,735,16,blog,32,1984-311,,1984,311
759,11,614,1,video,21,1447-149,,1447,149
760,9,885,8,VIDEO,5,2130-161,,2130,161
761,11,115,1,Video,91,1414-510,,1414,510
762,6,839,3,NEWSLETTER,0,314-14,,314,14
763,19,934,4,socialmedia,4,1739-61,,1739,61
764,10,200,6,Blog,731,7732-2570,,7732,2570
765,12,115,5,socialmedia,316,5472-2376,,5472,2376
766,17,651,8,Blog,30,2699-560,,2699,560
767,20,236,11,Video,755,6105-2088,,6105,2088
768,10,182,19,VIDEO,216,3278-881,,3278,881
769,15,451,19,SOCIALMEDIA,57,1091-311,,1091,311
770,15,952,16,video,2,1182-79,,1182,79
771,12,229,3,blog,233,1409-572,,1409,572
772,1,981,10,blog,0,367-9,,367,9
773,14,570,19,SOCIALMEDIA,104,4636-722,,4636,722
774,10,481,5,socialmedia,178,2369-688,,2369,688
775,10,144,6,video,372,2375-1022,,2375,1022
776,4,489,10,NEWSLETTER,71,2713-707,,2713,707
777,10,920,4,Socialmedia,6,1425-78,,1425,78
778,10,654,4,newsletter,3,483-70,,483,70
779,8,319,17,BLOG,185,1604-552,,1604,552
780,10,1101,5,blog,0,378-17,,378,17
781,1,256,11,blog,204,7559-912,,7559,912
782,4,91,20,Socialmedia,307,5130-663,,5130,663
783,5,132,14,Newsletter,10,129-30,,129,30
784,12,81,18,Newsletter,561,8955-1797,,8955,1797
785,15,437,12,blog,146,6122-578,,6122,578
786,13,137,19,SOCIALMEDIA,930,5347-2378,,5347,2378
787,11,488,11,Video,132,3650-603,,3650,603
788,5,1070,7,VIDEO,0,204-7,,204,7
789,9,171,3,newsletter,162,4181-1197,,4181,1197
790,4,183,5,NEWSLETTER,294,5853-1985,,5853,1985
791,5,472,13,NEWSLETTER,257,3830-1110,,3830,1110
792,12,368,3,VIDEO,297,3493-1118,,3493,1118
793,15,315,11,VIDEO,121,5250-1274,,5250,1274
794,12,894,3,socialmedia,0,201-9,,201,9
795,1,420,16,newsletter,86,2141-578,,2141,578
796,11,149,15,socialmedia,545,3724-1533,,3724,1533
797,2,910,17,blog,3,1811-149,,1811,149
798,8,585,4,video,11,689-97,,689,97
799,10,564,9,blog,17,879-84,,879,84
800,18,444,13,newsletter,202,4156-1216,,4156,1216
801,16,407,16,Socialmedia,88,3646-648,,3646,648
802,5,136,5,Newsletter,1284,8452-3664,,8452,3664
803,7,663,14,Video,10,1107-95,,1107,95
804,9,286,3,NEWSLETTER,428,5571-1359,,5571,1359
805,9,1116,17,SOCIALMEDIA,0,10-0,,10,0
806,1,913,9,SOCIALMEDIA,6,1801-66,,1801,66
807,7,1041,7,NEWSLETTER,0,606-24,,606,24
808,2,770,6,Blog,58,3083-446,,3083,446
809,13,309,3,Socialmedia,151,5275-516,,5275,516
810,12,198,10,Blog,425,6547-1222,,6547,1222
811,2,837,12,socialmedia,1,205-14,,205,14
812,7,840,17,Newsletter,12,1980-115,,1980,115
813,3,195,10,Blog,8,195-78,,195,78
814,18,942,8,socialmedia,4,757-60,,757,60
815,19,74,12,VIDEO,627,7679-2681,,7679,2681
816,19,941,12,NEWSLETTER,7,1405-87,,1405,87
817,20,558,9,NEWSLETTER,83,3147-565,,3147,565
818,12,1052,5,Newsletter,0,517-14,,517,14
819,18,91,14,VIDEO,200,5386-732,,5386,732
820,10,1050,19,Socialmedia,0,640-23,,640,23
821,5,938,4,Blog,2,1236-75,,1236,75
822,6,156,16,Video,352,6044-799,,6044,799
823,14,784,2,Socialmedia,7,1326-68,,1326,68
824,10,650,13,socialmedia,22,3622-164,,3622,164
825,14,912,13,Video,3,950-36,,950,36
826,13,443,13,socialmedia,52,1843-179,,1843,179
827,13,812,19,socialmedia,0,84-8,,84,8
828,11,67,14,Video,618,3950-1667,,3950,1667
829,11,1094,2,Video,0,307-14,,307,14
830,4,411,17,blog,151,2716-574,,2716,574
831,4,1002,11,blog,0,141-1,,141,1
832,2,750,7,video,13,2637-130,,2637,130
833,10,308,14,NEWSLETTER,680,6635-2138,,6635,2138
834,6,448,20,Newsletter,36,2170-301,,2170,301
835,13,151,10,Video,135,4425-1152,,4425,1152
836,17,1003,14,blog,1,837-45,,837,45
837,14,772,4,SOCIALMEDIA,5,978-88,,978,88
838,18,575,9,video,124,4640-886,,4640,886
839,19,78,10,Newsletter,36,748-320,,748,320
840,1,741,9,Socialmedia,4,530-58,,530,58
841,20,721,8,Blog,10,1733-92,,1733,92
842,6,516,18,blog,200,4712-1159,,4712,1159
843,3,611,19,newsletter,48,3795-620,,3795,620
844,15,97,16,Blog,320,4545-1015,,4545,1015
845,2,530,9,Blog,52,1933-482,,1933,482
846,17,55,2,Socialmedia,1061,8643-2912,,8643,2912
847,20,1111,11,Socialmedia,0,281-8,,281,8
848,19,336,19,Video,180,6569-1074,,6569,1074
849,9,422,19,video,42,2281-520,,2281,520
850,17,565,19,Newsletter,54,4252-777,,4252,777
851,1,1062,9,VIDEO,0,960-22,,960,22
852,3,129,15,blog,95,992-319,,992,319
853,18,837,17,video,7,918-99,,918,99
854,5,779,3,blog,6,2712-193,,2712,193
855,12,532,15,Socialmedia,2,308-35,,308,35
856,15,720,16,BLOG,32,1028-173,,1028,173
857,18,625,14,Newsletter,102,2485-546,,2485,546
858,2,1123,8,Video,0,308-13,,308,13
859,4,968,8,Newsletter,1,895-31,,895,31
860,6,820,3,VIDEO,9,719-72,,719,72
861,17,1030,20,Video,0,765-37,,765,37
862,10,686,4,Video,66,3767-484,,3767,484
863,15,1020,19,Video,0,234-6,,234,6
864,3,383,4,blog,57,2400-419,,2400,419
865,17,561,17,socialmedia,44,1196-220,,1196,220
866,10,339,2,newsletter,61,2719-291,,2719,291
867,8,817,14,Video,10,1504-130,,1504,130
868,6,563,2,newsletter,80,2110-422,,2110,422
869,15,800,11,Socialmedia,2,140-19,,140,19
870,18,133,13,SOCIALMEDIA,135,4620-591,,4620,591
871,10,459,11,blog,131,6038-1012,,6038,1012
872,19,612,1,blog,23,3159-270,,3159,270
873,18,507,7,SOCIALMEDIA,23,955-96,,955,96
874,19,800,18,Blog,8,863-68,,863,68
875,15,642,3,SOCIALMEDIA,58,2304-400,,2304,400
876,13,86,2,newsletter,321,2016-693,,2016,693
877,7,468,18,Video,48,4090-345,,4090,345
878,12,182,17,socialmedia,184,8344-1381,,8344,1381
879,9,704,15,Newsletter,25,1683-279,,1683,279
880,17,114,4,VIDEO,202,1902-654,,1902,654
881,18,453,15,Newsletter,38,4278-608,,4278,608
882,3,855,12,Newsletter,1,578-31,,578,31
883,8,883,4,newsletter,8,2093-117,,2093,117
884,3,984,12,newsletter,0,1281-47,,1281,47
885,10,824,4,NEWSLETTER,15,941-123,,941,123
886,3,630,12,SOCIALMEDIA,12,681-142,,681,142
887,5,1026,13,Socialmedia,0,687-22,,687,22
888,8,351,13,Socialmedia,732,6035-2101,,6035,2101
889,1,154,9,blog,305,3280-1379,,3280,1379
890,6,510,3,SOCIALMEDIA,50,2590-198,,2590,198
891,10,164,13,blog,167,6196-821,,6196,821
892,4,341,8,NEWSLETTER,399,6595-1190,,6595,1190
893,7,64,9,BLOG,329,8283-892,,8283,892
894,6,1078,15,SOCIALMEDIA,0,254-10,,254,10
895,15,620,20,Blog,96,2703-557,,2703,557
896,17,523,13,socialmedia,135,3544-642,,3544,642
897,3,394,9,Socialmedia,305,5263-933,,5263,933
898,3,1084,3,blog,0,564-10,,564,10
899,7,343,18,Newsletter,86,2914-494,,2914,494
900,5,407,11,Blog,17,322-84,,322,84
901,4,1030,12,blog,0,141-5,,141,5
902,5,553,2,VIDEO,68,5029-963,,5029,963
903,12,393,5,Blog,201,4229-723,,4229,723
904,2,160,4,blog,106,2080-324,,2080,324
905,17,341,19,newsletter,176,5868-1608,,5868,1608
906,19,338,12,VIDEO,32,1438-114,,1438,114
907,7,294,16,NEWSLETTER,161,3296-632,,3296,632
908,13,807,11,Newsletter,4,1649-51,,1649,51
909,7,994,6,Blog,0,228-13,,228,13
910,11,191,8,VIDEO,474,4025-1169,,4025,1169
911,3,212,18,socialmedia,121,3103-995,,3103,995
912,16,686,5,socialmedia,12,1936-281,,1936,281
913,3,706,5,NEWSLETTER,0,361-14,,361,14
914,2,888,14,VIDEO,1,740-27,,740,27
915,6,299,7,Socialmedia,90,6047-474,,6047,474
916,9,195,19,newsletter,631,7415-2789,,7415,2789
917,15,630,4,Newsletter,5,410-82,,410,82
918,18,692,2,newsletter,26,3062-552,,3062,552
919,2,948,20,Video,2,786-31,,786,31
920,20,314,4,Video,3,169-40,,169,40
921,10,128,13,Blog,95,7044-821,,7044,821
922,9,386,15,Blog,145,2566-455,,2566,455
923,12,618,19,Video,124,2604-577,,2604,577
924,18,139,1,blog,12,313-104,,313,104
925,19,746,6,blog,13,1552-160,,1552,160
926,15,138,9,Blog,457,6294-1411,,6294,1411
927,15,408,10,blog,401,4699-1447,,4699,1447
928,6,856,13,SOCIALMEDIA,8,2342-144,,2342,144
929,2,588,17,VIDEO,8,375-91,,375,91
930,7,628,19,Blog,12,1431-274,,1431,274
931,4,1057,14,Video,0,817-18,,817,18
932,5,969,8,blog,3,1248-81,,1248,81
933,8,300,18,Newsletter,227,4420-747,,4420,747
934,3,63,17,Blog,595,5428-1692,,5428,1692
935,13,614,5,Blog,53,1645-382,,1645,382
936,4,922,1,Video,0,26-2,,26,2
937,16,76,8,socialmedia,373,8400-1142,,8400,1142
938,6,414,1,Newsletter,145,2835-879,,2835,879
939,16,402,9,SOCIALMEDIA,196,4662-1142,,4662,1142
940,8,98,7,Newsletter,225,4670-1542,,4670,1542
941,5,686,9,Socialmedia,16,1085-141,,1085,141
942,2,687,16,Video,1,192-21,,192,21
943,18,202,20,newsletter,640,5645-1532,,5645,1532
944,8,1071,17,VIDEO,0,546-26,,546,26
945,5,584,12,Video,131,4537-841,,4537,841
946,7,191,7,NEWSLETTER,992,7093-2430,,7093,2430
947,7,917,20,blog,8,1470-118,,1470,118
948,15,585,6,blog,81,2227-333,,2227,333
949,6,566,6,video,94,4359-569,,4359,569
950,15,518,16,SOCIALMEDIA,71,4287-1059,,4287,1059
951,13,254,17,newsletter,30,965-135,,965,135
952,5,853,8,VIDEO,9,2318-250,,2318,250
953,3,725,14,Socialmedia,4,169-24,,169,24
954,6,614,15,blog,36,2562-321,,2562,321
955,4,416,5,socialmedia,51,2269-648,,2269,648
956,15,707,19,VIDEO,15,2885-325,,2885,325
957,1,769,11,video,7,752-97,,752,97
958,8,120,14,Blog,89,4626-525,,4626,525
959,17,270,1,video,6,640-78,,640,78
960,9,226,17,Blog,132,7823-1177,,7823,1177
961,17,1010,6,socialmedia,0,359-16,,359,16
962,17,634,19,newsletter,16,1331-105,,1331,105
963,7,409,7,Blog,238,4258-823,,4258,823
964,6,918,16,Video,1,1377-48,,1377,48
965,18,324,19,socialmedia,94,3126-839,,3126,839
966,2,843,4,video,4,625-53,,625,53
967,14,163,10,NEWSLETTER,193,5935-1766,,5935,1766
968,15,257,16,video,436,7410-1585,,7410,1585
969,4,892,12,socialmedia,3,1283-37,,1283,37
970,8,390,18,Socialmedia,43,791-135,,791,135
971,12,383,5,Newsletter,42,5972-558,,5972,558
972,2,1012,13,VIDEO,1,896-42,,896,42
973,9,613,15,video,23,972-212,,972,212
974,17,993,20,newsletter,1,1050-52,,1050,52
975,9,842,3,video,3,909-61,,909,61
976,17,300,13,Socialmedia,703,6759-1938,,6759,1938
977,4,147,18,Blog,644,6064-1791,,6064,1791
978,2,591,14,video,61,1871-293,,1871,293
979,15,329,19,Socialmedia,179,3775-575,,3775,575
980,18,320,20,SOCIALMEDIA,169,2780-579,,2780,579
981,5,815,7,NEWSLETTER,14,1584-164,,1584,164
982,18,641,5,video,49,2021-335,,2021,335
983,14,572,9,Blog,17,1299-159,,1299,159
984,3,78,5,Blog,28,611-81,,611,81
985,17,124,10,Newsletter,162,6231-1065,,6231,1065
986,6,674,18,video,42,4084-325,,4084,325
987,19,934,4,blog,4,1441-97,,1441,97
988,12,133,20,VIDEO,82,2786-346,,2786,346
989,15,809,4,newsletter,0,149-12,,149,12
990,1,200,19,NEWSLETTER,794,7583-2622,,7583,2622
991,11,858,13,BLOG,0,57-5,,57,5
992,19,967,12,Blog,0,337-7,,337,7
993,14,927,14,NEWSLETTER,2,1652-91,,1652,91
994,9,695,20,SOCIALMEDIA,36,2487-333,,2487,333
995,18,179,10,newsletter,90,717-243,,717,243
996,12,478,4,Socialmedia,146,5378-556,,5378,556
997,2,807,11,Socialmedia,22,2050-207,,2050,207
998,11,868,7,Blog,8,1266-116,,1266,116
999,5,824,10,Blog,12,1618-146,,1618,146
1000,16,1127,7,Blog,0,189-3,,189,3
1001,17,65,2,BLOG,52,1590-437,,1590,437
1002,5,234,4,SOCIALMEDIA,128,1173-367,,1173,367
1003,3,622,4,blog,4,293-54,,293,54
1004,2,110,14,newsletter,93,698-255,,698,255
1005,4,401,13,Newsletter,163,2727-682,,2727,682
1006,15,1034,2,socialmedia,1,677-32,,677,32
1007,20,575,7,BLOG,91,4419-676,,4419,676
1008,5,1105,19,Newsletter,0,181-3,,181,3
1009,17,118,3,Socialmedia,942,8443-2197,,8443,2197
1010,18,705,8,SOCIALMEDIA,26,1953-147,,1953,147
1011,18,631,13,Blog,82,3860-491,,3860,491
1012,6,316,1,Blog,73,1599-526,,1599,526
1013,13,834,19,NEWSLETTER,12,986-129,,986,129
1014,6,601,7,Socialmedia,41,1222-213,,1222,213
1015,9,79,14,socialmedia,225,2396-578,,2396,578
1016,8,585,13,SOCIALMEDIA,60,2595-254,,2595,254
1017,3,814,1,Newsletter,16,2798-184,,2798,184
1018,15,1120,15,Video,0,659-13,,659,13
1019,19,460,7,Blog,254,4207-916,,4207,916
1020,4,47,7,video,353,2645-960,,2645,960
1021,17,344,18,socialmedia,101,3746-591,,3746,591
1022,11,819,11,NEWSLETTER,33,2548-266,,2548,266
1023,7,868,9,Blog,1,515-17,,515,17
1024,4,800,14,Video,25,2096-175,,2096,175
1025,12,944,7,Newsletter,6,1309-84,,1309,84
1026,10,687,15,Socialmedia,38,3202-604,,3202,604
1027,15,670,1,Video,79,4142-685,,4142,685
1028,16,97,15,Blog,231,3132-955,,3132,955
1029,18,971,13,SOCIALMEDIA,1,349-20,,349,20
1030,17,693,14,video,24,1890-140,,1890,140
1031,5,662,2,newsletter,18,1031-142,,1031,142
1032,8,755,4,socialmedia,30,1220-180,,1220,180
1033,19,1122,11,Blog,1,928-38,,928,38
1034,14,854,14,Video,6,760-68,,760,68
1035,9,704,5,Video,19,1078-131,,1078,131
